mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model_gdb__n_estimators,param_model_gdb__min_samples_split,param_model_gdb__min_samples_leaf,param_model_gdb__max_features,param_model_gdb__max_depth,param_model_gdb__learning_rate,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
12.06749086380005,0.5567010704924222,0.3172141551971436,0.013303378642086921,350,2,50,sqrt,8,0.2,"{'model_gdb__n_estimators': 350, 'model_gdb__min_samples_split': 2, 'model_gdb__min_samples_leaf': 50, 'model_gdb__max_features': 'sqrt', 'model_gdb__max_depth': 8, 'model_gdb__learning_rate': 0.2}",0.8797918560330396,0.8701670054055918,0.8510792989822068,0.8709399866039882,0.893184039328617,0.8730324372706887,0.013757224558647134,4,0.9491142477906281,0.9465670017302337,0.9491717181506987,0.9465062108453163,0.9455837127990204,0.9473885782631795,0.0014743556409316414
4.593783569335938,0.24837095729598851,0.12724218368530274,0.01355135557016589,200,10,150,sqrt,5,0.2,"{'model_gdb__n_estimators': 200, 'model_gdb__min_samples_split': 10, 'model_gdb__min_samples_leaf': 150, 'model_gdb__max_features': 'sqrt', 'model_gdb__max_depth': 5, 'model_gdb__learning_rate': 0.2}",0.8588793697152642,0.809098465208103,0.8178378716720924,0.8386263008639966,0.8465555090134784,0.834199503294587,0.018325546774694685,47,0.8683110803603887,0.8699487681498911,0.8662714582187625,0.8628152943153242,0.8602637322684105,0.8655220666625553,0.003547183905849241
5.223326110839844,0.22050345098683974,0.223640775680542,0.05173848820521801,400,2,100,log2,4,0.2,"{'model_gdb__n_estimators': 400, 'model_gdb__min_samples_split': 2, 'model_gdb__min_samples_leaf': 100, 'model_gdb__max_features': 'log2', 'model_gdb__max_depth': 4, 'model_gdb__learning_rate': 0.2}",0.8646503167473465,0.825118382290198,0.8240173117468395,0.8549821315831418,0.8623200513995507,0.8462176387534152,0.017966083536019885,38,0.8799932590443488,0.8780309815948504,0.8758974847495494,0.8783551458737232,0.8795700121870755,0.8783693766899094,0.0014355126623907472
10.207977390289306,0.1390162944242262,0.2826590061187744,0.013619624495425172,300,2,150,sqrt,8,0.2,"{'model_gdb__n_estimators': 300, 'model_gdb__min_samples_split': 2, 'model_gdb__min_samples_leaf': 150, 'model_gdb__max_features': 'sqrt', 'model_gdb__max_depth': 8, 'model_gdb__learning_rate': 0.2}",0.8681733851851758,0.8296956092584711,0.8317538964796238,0.8562046671436,0.8635190841386655,0.8498693284411072,0.016103655865544363,32,0.8972334878735853,0.9009425123737491,0.9011199814339027,0.9011768523819936,0.8936192895827508,0.8988184247291964,0.0029971360892518326
6.023511219024658,0.24537431591698478,0.11270256042480468,0.01029098474996015,100,5,100,15,10,0.2,"{'model_gdb__n_estimators': 100, 'model_gdb__min_samples_split': 5, 'model_gdb__min_samples_leaf': 100, 'model_gdb__max_features': 15, 'model_gdb__max_depth': 10, 'model_gdb__learning_rate': 0.2}",0.8724214700317489,0.827921473260711,0.8261681672933558,0.855344332534486,0.8686774770547735,0.8501065840350149,0.019674822236085097,31,0.8882570555471655,0.8926630865161708,0.8946770822545401,0.8865994532827534,0.888468885683168,0.8901331126567597,0.003027355866245272
4.070603752136231,0.2112572569381724,0.1415351390838623,0.030724104290201726,400,5,50,log2,3,0.2,"{'model_gdb__n_estimators': 400, 'model_gdb__min_samples_split': 5, 'model_gdb__min_samples_leaf': 50, 'model_gdb__max_features': 'log2', 'model_gdb__max_depth': 3, 'model_gdb__learning_rate': 0.2}",0.8671877978946001,0.841127820785625,0.8348101095543797,0.8579676033787682,0.8786238596079637,0.8559434382442674,0.016192927368874545,25,0.8908557443802672,0.8850081036371457,0.8869408057312372,0.8852230210500031,0.8849097438644642,0.8865874837326235,0.0022589332152321115
5.36890549659729,0.32253660785583643,0.1884307384490967,0.018683451528434893,350,8,50,log2,5,0.1,"{'model_gdb__n_estimators': 350, 'model_gdb__min_samples_split': 8, 'model_gdb__min_samples_leaf': 50, 'model_gdb__max_features': 'log2', 'model_gdb__max_depth': 5, 'model_gdb__learning_rate': 0.1}",0.8717356387865725,0.843970772518598,0.8396942159094196,0.8659098682117131,0.8782635691901035,0.8599148129232812,0.015332543406519487,19,0.8905186092201102,0.8927521358404291,0.897368029258688,0.8917997122997646,0.8875595856711932,0.891999614458037,0.003204164756015398
5.339270353317261,0.23951880440062126,0.15812721252441406,0.02545929888559567,300,5,150,sqrt,4,0.1,"{'model_gdb__n_estimators': 300, 'model_gdb__min_samples_split': 5, 'model_gdb__min_samples_leaf': 150, 'model_gdb__max_features': 'sqrt', 'model_gdb__max_depth': 4, 'model_gdb__learning_rate': 0.1}",0.8420482209378101,0.7934218641029416,0.7978870487756855,0.8353381284786973,0.8282491921369126,0.8193888908864093,0.019914537657355045,59,0.8385140632310346,0.8454042246368937,0.8456078314923615,0.8441544184254552,0.837259458349007,0.8421879992269504,0.003569159115618288
3.7177863121032715,0.0837599086394902,0.10395073890686035,0.03148970211075159,100,8,50,sqrt,8,0.1,"{'model_gdb__n_estimators': 100, 'model_gdb__min_samples_split': 8, 'model_gdb__min_samples_leaf': 50, 'model_gdb__max_features': 'sqrt', 'model_gdb__max_depth': 8, 'model_gdb__learning_rate': 0.1}",0.8749296787926254,0.8200142015464116,0.8215579640864524,0.8590912060731802,0.8649486150960283,0.8481083331189396,0.02288145757472614,34,0.8758896897705668,0.8778184694966152,0.8777769638394517,0.8781784750120684,0.8732794495532288,0.8765886095343862,0.0018380120965509647
17.783283948898315,0.8464498143887086,0.3408196449279785,0.03834136095728033,300,5,50,15,10,0.2,"{'model_gdb__n_estimators': 300, 'model_gdb__min_samples_split': 5, 'model_gdb__min_samples_leaf': 50, 'model_gdb__max_features': 15, 'model_gdb__max_depth': 10, 'model_gdb__learning_rate': 0.2}",0.8818564238963669,0.8698170442567542,0.8493920198517494,0.8706536363779134,0.8898740727432219,0.872318639425201,0.013666182131099677,7,0.9585495817106878,0.9563937787693809,0.9590069229070928,0.9557083270829578,0.9568020839871867,0.9572921388914611,0.001271008357705995
7.977768754959106,0.24655872913329702,0.22933077812194824,0.020533536387495215,300,2,50,sqrt,6,0.2,"{'model_gdb__n_estimators': 300, 'model_gdb__min_samples_split': 2, 'model_gdb__min_samples_leaf': 50, 'model_gdb__max_features': 'sqrt', 'model_gdb__max_depth': 6, 'model_gdb__learning_rate': 0.2}",0.8788451730526265,0.8637006274654527,0.8478387118458517,0.8756485321936792,0.8984931204066915,0.8729052329928603,0.016796450851595656,5,0.9328092562291564,0.928441348162137,0.9334392415490927,0.9307371012251323,0.9285075360314928,0.9307868966394024,0.0020892311434403247
4.25180721282959,0.15424697749388516,0.1009291648864746,0.009579790908141579,300,10,50,sqrt,3,0.2,"{'model_gdb__n_estimators': 300, 'model_gdb__min_samples_split': 10, 'model_gdb__min_samples_leaf': 50, 'model_gdb__max_features': 'sqrt', 'model_gdb__max_depth': 3, 'model_gdb__learning_rate': 0.2}",0.8658279151589763,0.8516382397550901,0.842373395513108,0.864194084152765,0.8804044742803077,0.8608876217720495,0.012996725477719637,15,0.8953823391916015,0.890345979727718,0.8959994069608721,0.8958059986217103,0.8929277803936883,0.8940923009791181,0.0021738924783952437
3.7439321517944335,0.14224605155989953,0.09794564247131347,0.012910973493563896,100,5,50,sqrt,8,0.1,"{'model_gdb__n_estimators': 100, 'model_gdb__min_samples_split': 5, 'model_gdb__min_samples_leaf': 50, 'model_gdb__max_features': 'sqrt', 'model_gdb__max_depth': 8, 'model_gdb__learning_rate': 0.1}",0.8715500083975853,0.8166968799984091,0.8242367604876288,0.8580423423044137,0.8624919024796124,0.8466035787335299,0.021910242737829353,37,0.8756016177225081,0.8778420698321858,0.880357766872315,0.8730102672151512,0.8772603774752921,0.8768144198234904,0.002439373570393333
2.496417999267578,0.1256646007023237,0.08401322364807129,0.007420884709188583,200,2,100,log2,4,0.2,"{'model_gdb__n_estimators': 200, 'model_gdb__min_samples_split': 2, 'model_gdb__min_samples_leaf': 100, 'model_gdb__max_features': 'log2', 'model_gdb__max_depth': 4, 'model_gdb__learning_rate': 0.2}",0.8337886855740921,0.8091896631632858,0.806768030858686,0.8323432851212864,0.833137030092121,0.8230453389618944,0.012334050753937988,58,0.8487399081295426,0.8516505555957359,0.8452888403122264,0.8508864278169357,0.8432762388894249,0.847968394148773,0.003220707902723655
5.802788925170899,0.3240896030169875,0.11950898170471191,0.021677776176849774,300,8,100,15,3,0.01,"{'model_gdb__n_estimators': 300, 'model_gdb__min_samples_split': 8, 'model_gdb__min_samples_leaf': 100, 'model_gdb__max_features': 15, 'model_gdb__max_depth': 3, 'model_gdb__learning_rate': 0.01}",0.7260518171908352,0.6585294302577878,0.6661502056737585,0.6990270118350859,0.7058995203162688,0.6911315970547471,0.025246077325206503,83,0.7022817685891944,0.70347024026965,0.7035218314369306,0.7009628392425962,0.7046176111596143,0.702970858139597,0.0012467344460079246
2.90747652053833,0.1627132418815696,0.08380007743835449,0.012771480253929558,200,8,100,sqrt,3,0.01,"{'model_gdb__n_estimators': 200, 'model_gdb__min_samples_split': 8, 'model_gdb__min_samples_leaf': 100, 'model_gdb__max_features': 'sqrt', 'model_gdb__max_depth': 3, 'model_gdb__learning_rate': 0.01}",0.6193135467709037,0.5557580679875449,0.5486576985213198,0.5778721351682343,0.5886083267644713,0.5780419550424949,0.02519931541742006,91,0.586056529552606,0.5899385079822321,0.5875142654723993,0.5799826640373102,0.5838732669613387,0.5854730468011773,0.0033808569261117834
12.430733823776245,0.21992993567051625,0.23970885276794435,0.031840922268445024,200,5,150,15,10,0.01,"{'model_gdb__n_estimators': 200, 'model_gdb__min_samples_split': 5, 'model_gdb__min_samples_leaf': 150, 'model_gdb__max_features': 15, 'model_gdb__max_depth': 10, 'model_gdb__learning_rate': 0.01}",0.7501209023907751,0.6691890166173546,0.6666849163038475,0.7223594526118033,0.7219142552313518,0.7060537086310263,0.03276662667303543,82,0.7101616022352256,0.7208101649028829,0.7193671519420499,0.7183519841788246,0.7123732577058501,0.7162128321929666,0.004171831458419692
5.849477338790893,0.30619377902686384,0.23125052452087402,0.0254863555824626,200,8,50,log2,10,0.1,"{'model_gdb__n_estimators': 200, 'model_gdb__min_samples_split': 8, 'model_gdb__min_samples_leaf': 50, 'model_gdb__max_features': 'log2', 'model_gdb__max_depth': 10, 'model_gdb__learning_rate': 0.1}",0.873402186982429,0.8367464330879943,0.8288041057475772,0.8703747862307598,0.8800903477540915,0.8578835719605703,0.020892068984355416,22,0.896036875226498,0.8997232044914606,0.8951560735365904,0.8995344585963784,0.8956439105448638,0.8972189044791582,0.001988284686166276
4.408730363845825,0.3207024653437476,0.13453521728515624,0.03476057558804744,200,5,150,sqrt,5,0.1,"{'model_gdb__n_estimators': 200, 'model_gdb__min_samples_split': 5, 'model_gdb__min_samples_leaf': 150, 'model_gdb__max_features': 'sqrt', 'model_gdb__max_depth': 5, 'model_gdb__learning_rate': 0.1}",0.8473745491973117,0.7907826642931761,0.7964442591899008,0.8280514595035402,0.8199068187272268,0.8165119501822312,0.020793719243581282,61,0.841802180704981,0.8411327598575864,0.8435417323568826,0.8342172065486624,0.8296620309633305,0.8380711820862885,0.005268538306947282
3.3950151443481444,0.10203991680951001,0.12022032737731933,0.005533921112239312,200,10,150,log2,6,0.1,"{'model_gdb__n_estimators': 200, 'model_gdb__min_samples_split': 10, 'model_gdb__min_samples_leaf': 150, 'model_gdb__max_features': 'log2', 'model_gdb__max_depth': 6, 'model_gdb__learning_rate': 0.1}",0.8258616148031823,0.7842572109090373,0.7866123314447998,0.8121584311071319,0.8235174370982742,0.806481405072485,0.01781427761108817,64,0.8159581109575954,0.8325959639108197,0.8273052919582821,0.8176067959386086,0.8271967444440307,0.8241325814418673,0.00633232775325693
4.098296403884888,0.151397350027807,0.13246941566467285,0.012285639141577107,400,5,150,log2,3,0.1,"{'model_gdb__n_estimators': 400, 'model_gdb__min_samples_split': 5, 'model_gdb__min_samples_leaf': 150, 'model_gdb__max_features': 'log2', 'model_gdb__max_depth': 3, 'model_gdb__learning_rate': 0.1}",0.8219116133564807,0.7776743450780884,0.7795125882414584,0.8116169136031479,0.8124366277109282,0.8006304175980208,0.01836258678336995,65,0.813057480147066,0.8230631871225017,0.8180330246755961,0.818099775941935,0.817725782397869,0.8179958500569935,0.0031670339873479257
8.804336500167846,0.230912447760292,0.1551966190338135,0.013139948465771234,100,5,50,15,10,0.01,"{'model_gdb__n_estimators': 100, 'model_gdb__min_samples_split': 5, 'model_gdb__min_samples_leaf': 50, 'model_gdb__max_features': 15, 'model_gdb__max_depth': 10, 'model_gdb__learning_rate': 0.01}",0.6509299814636098,0.5842930747606435,0.589089810767886,0.6195925250422557,0.6263046553437436,0.6140420094756277,0.024696212345845136,90,0.6270475578164513,0.6369070706144119,0.6335392291930084,0.6300331860716012,0.6262945421994894,0.6307643171789924,0.003994027983790578
3.32853045463562,0.1793887292428387,0.06809139251708984,0.003921913163695485,100,10,50,15,5,0.01,"{'model_gdb__n_estimators': 100, 'model_gdb__min_samples_split': 10, 'model_gdb__min_samples_leaf': 50, 'model_gdb__max_features': 15, 'model_gdb__max_depth': 5, 'model_gdb__learning_rate': 0.01}",0.5769547112137701,0.5224796356736541,0.52314158410842,0.5544704710310333,0.563189887084574,0.5480472578222904,0.02181831174017695,93,0.5545770485397379,0.5646547928864867,0.5552238738542116,0.5634121779778187,0.5610402425532182,0.5597816271622946,0.004156284637931557
16.528445196151733,0.516761996881682,0.3283658981323242,0.021608561420854894,300,10,150,15,10,0.2,"{'model_gdb__n_estimators': 300, 'model_gdb__min_samples_split': 10, 'model_gdb__min_samples_leaf': 150, 'model_gdb__max_features': 15, 'model_gdb__max_depth': 10, 'model_gdb__learning_rate': 0.2}",0.8684098813968916,0.8230722304209392,0.8349248835810825,0.8537893991586957,0.8644153080942096,0.8489223405303636,0.01736457051796528,33,0.9143486289570558,0.9148410402378097,0.9174737388101832,0.9120943716200071,0.9101100487869231,0.9137735656823958,0.002506093757802936
6.838554382324219,0.27936987549076925,0.2928978443145752,0.03467595170240011,400,10,100,log2,6,0.1,"{'model_gdb__n_estimators': 400, 'model_gdb__min_samples_split': 10, 'model_gdb__min_samples_leaf': 100, 'model_gdb__max_features': 'log2', 'model_gdb__max_depth': 6, 'model_gdb__learning_rate': 0.1}",0.8644977707534091,0.8218122268590661,0.8229492042713775,0.856211817543691,0.8625631916562716,0.8456068422167631,0.01916456493772328,40,0.8806450045159833,0.8754724642128208,0.8763476317397784,0.8793244722120018,0.8764379867174809,0.877645511879613,0.001983966225019229
5.617767572402954,0.19722803626344493,0.16501760482788086,0.02282669218597963,300,2,150,sqrt,4,0.01,"{'model_gdb__n_estimators': 300, 'model_gdb__min_samples_split': 2, 'model_gdb__min_samples_leaf': 150, 'model_gdb__max_features': 'sqrt', 'model_gdb__max_depth': 4, 'model_gdb__learning_rate': 0.01}",0.7207820022844991,0.6532405119104172,0.6509672259599564,0.6925160067969043,0.7007858991674565,0.6836583292238467,0.027363958223909093,85,0.6885757227521003,0.6961475172494933,0.6948410065720252,0.6929044895541423,0.6939583028803625,0.6932854078016247,0.002584205014700587
4.72792649269104,0.14026476328958076,0.09399991035461426,0.009405749037644026,100,10,150,15,8,0.2,"{'model_gdb__n_estimators': 100, 'model_gdb__min_samples_split': 10, 'model_gdb__min_samples_leaf': 150, 'model_gdb__max_features': 15, 'model_gdb__max_depth': 8, 'model_gdb__learning_rate': 0.2}",0.8540991902009795,0.804199356700781,0.8071566853853112,0.8294284080137557,0.8524149655825983,0.8294597211766852,0.021305206307451557,52,0.8523374184355575,0.8701461175228424,0.8628149749546897,0.8594282664797243,0.8627601199150213,0.861497379461567,0.005767449278814405
11.299361991882325,0.2982364795077663,0.2173159122467041,0.031107445456976586,200,10,100,15,10,0.2,"{'model_gdb__n_estimators': 200, 'model_gdb__min_samples_split': 10, 'model_gdb__min_samples_leaf': 100, 'model_gdb__max_features': 15, 'model_gdb__max_depth': 10, 'model_gdb__learning_rate': 0.2}",0.8744390946367061,0.8265744157249911,0.8352945651266108,0.8693783699053155,0.8819554085190426,0.8575283707825332,0.02225113336759523,23,0.9197373457269697,0.9138249959671013,0.918636186128019,0.9168983612205174,0.9179391986079196,0.9174072175301055,0.0020156443717030716
3.1245501041412354,0.10526718665995922,0.09541878700256348,0.011428998573236229,100,2,50,sqrt,6,0.01,"{'model_gdb__n_estimators': 100, 'model_gdb__min_samples_split': 2, 'model_gdb__min_samples_leaf': 50, 'model_gdb__max_features': 'sqrt', 'model_gdb__max_depth': 6, 'model_gdb__learning_rate': 0.01}",0.5729109513472124,0.503254116197468,0.5112387168572556,0.5438700884888439,0.5432551446668481,0.5349058035115256,0.025125371501422796,95,0.5457128602756984,0.5448707566414316,0.5458981319087015,0.5539433781164477,0.5421140451678788,0.5465078344220317,0.0039566763514170085
4.325738954544067,0.12474935776301657,0.1595388412475586,0.0054669499627975635,200,8,100,log2,8,0.1,"{'model_gdb__n_estimators': 200, 'model_gdb__min_samples_split': 8, 'model_gdb__min_samples_leaf': 100, 'model_gdb__max_features': 'log2', 'model_gdb__max_depth': 8, 'model_gdb__learning_rate': 0.1}",0.844805355498889,0.7990458312787087,0.8088317577330727,0.8391502185152664,0.8381664124025756,0.8259999150857025,0.01841666086533655,56,0.8514086220449296,0.8549561644787012,0.8560135587383868,0.8566809317608779,0.8554469662360624,0.8549012486517917,0.0018386826666010785
1.6003323078155518,0.0258806336381912,0.06207461357116699,0.0037853981491552456,100,10,100,log2,5,0.1,"{'model_gdb__n_estimators': 100, 'model_gdb__min_samples_split': 10, 'model_gdb__min_samples_leaf': 100, 'model_gdb__max_features': 'log2', 'model_gdb__max_depth': 5, 'model_gdb__learning_rate': 0.1}",0.8141694115159533,0.7605485407760019,0.7647838517663809,0.794235024378776,0.8006886661044994,0.7868850989083223,0.02083781661171728,67,0.8043602161285612,0.8047660984390685,0.8099266528598642,0.7984671400632297,0.797181795569203,0.8029403806119852,0.0046331061093337865
1.5244863033294678,0.08566373728602318,0.046321439743041995,0.0047003090562080735,100,10,50,sqrt,3,0.01,"{'model_gdb__n_estimators': 100, 'model_gdb__min_samples_split': 10, 'model_gdb__min_samples_leaf': 50, 'model_gdb__max_features': 'sqrt', 'model_gdb__max_depth': 3, 'model_gdb__learning_rate': 0.01}",0.4512488990566811,0.39942559043292414,0.39511324966659045,0.43092997631402896,0.43021563876820335,0.4213866708476856,0.02113461492866352,100,0.4311275370562534,0.42761635086813876,0.4200606898860484,0.43762685801078205,0.4236050946658866,0.4280073060974218,0.006081983902319864
18.50343999862671,0.4381069963996571,0.38962593078613283,0.024550098820296566,350,8,100,15,8,0.01,"{'model_gdb__n_estimators': 350, 'model_gdb__min_samples_split': 8, 'model_gdb__min_samples_leaf': 100, 'model_gdb__max_features': 15, 'model_gdb__max_depth': 8, 'model_gdb__learning_rate': 0.01}",0.8217523471489998,0.7463881726086312,0.7568501851748655,0.798394953376754,0.8017001011285102,0.7850171518875522,0.02860886922925289,68,0.7988765691129058,0.801927539596674,0.8056029143812544,0.7970590710019835,0.7994296967854894,0.8005791581756613,0.0029552442736318486
8.58790283203125,0.34069708773387736,0.2268670082092285,0.007271230562803992,400,10,50,sqrt,5,0.1,"{'model_gdb__n_estimators': 400, 'model_gdb__min_samples_split': 10, 'model_gdb__min_samples_leaf': 50, 'model_gdb__max_features': 'sqrt', 'model_gdb__max_depth': 5, 'model_gdb__learning_rate': 0.1}",0.8802613104549961,0.8633924527381123,0.8552225281557004,0.8760478835121729,0.8858958209525954,0.8721639991627155,0.011253154260327,8,0.9120494157221077,0.9116664295164761,0.9147178488515317,0.9142488157129803,0.9087608208848074,0.9122886661375806,0.0021275914230491177
8.037706327438354,0.27760657756328666,0.23306312561035156,0.012183869390117728,350,2,50,sqrt,5,0.01,"{'model_gdb__n_estimators': 350, 'model_gdb__min_samples_split': 2, 'model_gdb__min_samples_leaf': 50, 'model_gdb__max_features': 'sqrt', 'model_gdb__max_depth': 5, 'model_gdb__learning_rate': 0.01}",0.7966189940465698,0.7407619137734205,0.7472114318959528,0.7792645055034761,0.7866444045031713,0.7701002499445181,0.022115932626544422,72,0.7837100438542004,0.7912497537235232,0.7890420981509968,0.7844163649732201,0.7881366242785962,0.7873109769961073,0.002847382455939046
14.845115613937377,0.34255761886231706,0.43201894760131837,0.03264252202807452,400,10,150,sqrt,10,0.2,"{'model_gdb__n_estimators': 400, 'model_gdb__min_samples_split': 10, 'model_gdb__min_samples_leaf': 150, 'model_gdb__max_features': 'sqrt', 'model_gdb__max_depth': 10, 'model_gdb__learning_rate': 0.2}",0.8676864981671955,0.8371525728353872,0.8310409156033504,0.857459983875412,0.8651187923402968,0.8516917525643283,0.014881092640551544,27,0.9131422087419225,0.919944648680707,0.9176521572914507,0.9126351910672691,0.9111310519908803,0.9149010515544459,0.003330075171644301
15.339570713043212,0.5075898226288248,0.48831934928894044,0.07150526828794013,350,10,50,sqrt,10,0.1,"{'model_gdb__n_estimators': 350, 'model_gdb__min_samples_split': 10, 'model_gdb__min_samples_leaf': 50, 'model_gdb__max_features': 'sqrt', 'model_gdb__max_depth': 10, 'model_gdb__learning_rate': 0.1}",0.8832380143406238,0.8713013011774252,0.8555744919931142,0.8853464509335468,0.8943099234807212,0.8779540363850862,0.013380479449642735,2,0.9344773537769288,0.9369928441800615,0.9396380694312756,0.9380861917344987,0.9334162723406235,0.9365221462926776,0.0022892968828629396
